# format: x, y, z, (trackId)+
-93.1908, -413.166, 93.7847, 2429
-94.3172, -412.926, 58.8154, 2429
-89.1999, -414.014, 1512.43, 2236
-87.7797, -414.316, 833.447, 2429
-14.5383, -423.263, 709.098, 571
21.1078, -423.034, 1262.47, 7078
96.6263, -412.386, 1362.18, 7322
121.84, -405.643, 1416.49, 8281
122.018, -405.592, 263.771, 1779
121.84, -405.643, 93.6813, 2335
134.306, -401.669, 98.9932, 302
192.069, -377.533, 839.443, 557
195.957, -375.465, 112.74, 192
204.041, -371.167, 472.827, 675
212.856, -366.137, 464.457, 675
281.714, -316.236, 499.838, 5065
284.129, -314.061, 319.472, 266
280.802, -317.057, 1455, 484
286.812, -311.646, 333.714, 578
290.686, -308.039, 214.479, 190
312.467, -285.899, 989.924, 7910
364.436, -215.804, 960.794, 717
367.415, -210.643, 1301.36, 8030
376.432, -194.138, 459.226, 597
403.298, -129.293, 686.495, 3492
405.574, -122.08, 197.463, 534
412.217, -97.3048, -652.793, 446
412.515, -96.1075, -184.638, 758
413.821, 90.1093, -539.582, 397
412.619, 95.6916, -363.758, 436
412.217, 97.3048, -547.116, 397
412.217, 97.3048, -534.203, 397
403.053, 130.046, -632.37, 419
403.232, 129.495, -138.299, 2037
370.523, 205.261, -646.18, 676
354.642, 231.586, -672.307, 676
315.605, 282.415, -290.773, 498
313.276, 285.002, -1570.6, 5239
311.646, 286.812, -297.442, 498
311.646, 286.812, -286.185, 498
308.338, 290.377, -688.219, 1759
308.338, 290.377, -659.421, 594
308.338, 290.377, -637.309, 594
308.338, 290.377, -601.524, 1759
308.338, 290.377, -556.1, 1759
308.338, 290.377, -393.953, 1759
289.988, 308.714, -752.928, 1759
289.906, 308.792, -715.439, 1759
289.991, 308.711, -677.024, 1759
290.377, 308.338, -651.832, 1759
289.76, 308.934, -541.073, 3052
290.377, 308.338, -366.953, 590
287.527, 311.001, -808.434, 1759
288.71, 309.937, -773.12, 1759
288.042, 310.538, -496.447, 137
280.769, 317.086, -455.696, 430
219.715, 362.103, -1226.1, 16
205.632, 370.321, -890.699, 5708
196.421, 375.219, -317.44, 2037
199.259, 373.71, -98.1853, 552
127.783, 403.788, -1028.41, 679
121.84, 405.643, -282.928, 482
93.8192, 413.032, -1446.26, 468
88.2073, 414.225, -74.7974, 429
11.3673, 423.374, -653.608, 4520
-2.5355, 423.513, -95.8236, 523
-93.2375, 413.156, -334.666, 655
